player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,now_cost,selected_by_percent
449,1857440,Daniel Johan,Skaarud,Skaarud,,11,195,Sandefjord,SAN,3,MID,a,,21,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,55,0.0
450,2080838,Isak Mikael,Dahlqvist,Dahlqvist,,14,2,Tromsø,TIL,2,DEF,a,,169,0,1,0,4,0,0,0,0,0,0,0,0.000000,7,55,0.8
451,2079073,Gabriel Juty,Wesseh,Wesseh,,4,117,Fredrikstad,FFK,3,MID,a,,268,1,1,0,3,0,0,0,0,0,0,0,0.000000,15,55,0.2
452,103279,MARIUS,LODE,Lode,,12,797,Sarpsborg 08,S08,2,DEF,a,,383,0,0,1,7,0,0,0,0,0,0,0,0.000000,11,45,0.0
453,2080781,Gustav,Nordh,Nordh,,8,177,Lillestrøm,LSK,3,MID,a,,49,0,0,0,1,0,0,0,0,0,0,0,0.000000,4,60,0.0
454,2080832,Luca,Podlech,Podlech,,1,15,Aalesund,AaFK,1,GK,a,,540,0,0,1,15,0,1,0,0,0,28,0,0.000000,23,45,0.1
455,2030842,Ieltsin Jeronimo,Semedo Camões,Camões,,14,2,Tromsø,TIL,4,FWD,u,Utlån til Slạsk,79,2,1,0,2,0,0,0,0,0,0,0,0.000000,15,75,0.7
456,2080836,Romano Ceciel,Postema,Postema,,15,198,Viking,VIK,4,FWD,a,,54,0,0,0,1,0,0,0,0,0,0,0,0.000000,4,77,0.0
457,2080837,Amin,Cosic,Cosic,,15,198,Viking,VIK,3,MID,a,,66,0,0,0,1,0,0,0,0,0,0,0,0.000000,3,65,0.0
458,1687338,Mathias Johan Fjørtoft,Løvik,Fjørtoft Løvik,,9,3,Molde,MOL,2,DEF,a,,249,0,0,0,7,0,0,0,3,0,0,0,0.000000,3,53,0.1
459,2018118,Seydina Mohamed,Diop,Diop,,9,3,Molde,MOL,3,MID,i,Smell - Trolig ute resten av sesongen,55,1,0,0,1,0,0,0,0,0,0,0,0.000000,8,67,0.0
460,1566067,Olaus Jair,Skarsem,Skarsem,,12,797,Sarpsborg 08,S08,3,MID,a,,299,0,0,1,3,0,0,0,1,0,0,1,0.000000,10,55,0.0
461,2080757,Devon Lloyd,Koswal,Koswal,,11,195,Sandefjord,SAN,2,DEF,i,Kne - Ute resten av sesongen,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
462,1886121,Oscar,Skari-Hansen,Skari-Hansen,,4,117,Fredrikstad,FFK,3,MID,a,,33,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,45,0.0
463,1912765,Magnus Mevik,Eidal,Eidal,,12,797,Sarpsborg 08,S08,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
464,1931156,Dennis Cornelius,Birkenes,Birkenes,,13,261,Start,STA,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
465,2006014,Mathias Dahl,Sauer,Sauer,,11,195,Sandefjord,SAN,3,MID,a,,19,0,0,0,0,0,0,0,0,0,0,0,0.000000,2,55,0.0
466,2018174,Mads,Enggård,Enggård,,9,3,Molde,MOL,3,MID,u,Overgang til Mjällby,37,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,55,0.0
467,1854824,Joachim,Prent-Eckbo,Prent-Eckbo,,6,306,KFUM Oslo,KFUM,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
468,2080856,Jakub,Jezierski,Jezierski,,4,117,Fredrikstad,FFK,3,MID,a,,111,0,0,0,3,0,0,0,0,0,0,0,0.000000,5,50,0.0
469,1968254,Danilo Andres,Al-Saed,Al-Saed,,5,63,HamKam,HAM,3,MID,a,,46,1,0,0,1,0,0,0,0,0,0,0,0.000000,9,51,0.0
470,1858373,Henrik Barstad,Skretteberg,Skretteberg,,11,195,Sandefjord,SAN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
471,1925147,Nikolai,Finset,Finset,,7,785,Kristiansund,KBK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
472,1814036,Maciej,Soboczynski,Soboczynski,,10,145,Rosenborg,RBK,4,FWD,a,,26,0,0,0,1,0,0,0,0,0,0,0,0.000000,1,50,0.0
473,1827354,Fillip Voster,Botnen,Botnen,,15,198,Viking,VIK,2,DEF,u,På lån til Sandnes Ulf,4,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,45,0.0
474,1857313,Kasper Johansen,Solhaug,Solhaug,,2,4,Bodø/Glimt,B/G,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
475,2080865,Santino David Joseph Isaiah O,Samuyiwa,Samuyiwa,,13,261,Start,STA,4,FWD,a,,63,0,0,0,0,0,0,0,0,0,0,0,0.000000,4,49,0.0
476,312226,Sander,Svendsen,S. Svendsen,,7,785,Kristiansund,KBK,3,MID,a,,293,1,1,1,3,0,0,0,0,0,0,2,0.000000,18,54,0.1
477,1883525,Aleksander Lilletun,Elvebu,Elvebu,,14,2,Tromsø,TIL,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,50,0.0
478,1941454,Benjamin,Myrvold,Myrvold,,14,2,Tromsø,TIL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
479,1913966,Isaiah Zion Kabi,Skovsgaard,Skovsgaard,,6,306,KFUM Oslo,KFUM,4,FWD,a,,11,0,1,0,0,0,0,0,0,0,0,0,0.000000,4,45,0.2
480,1787276,Darian Weber,Mink,Mink,,6,306,KFUM Oslo,KFUM,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
481,1887422,Daniel Bayam,Sylte,Sylte,,9,3,Molde,MOL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
482,1794636,Brage,Haugen,Haugen,,3,298,Brann,BRA,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
483,1541530,Jesper Norman,Daland,Daland,,15,198,Viking,VIK,2,DEF,a,,137,0,0,0,2,0,0,0,0,1,0,0,0.000000,0,54,0.0
484,1851742,Sander Åke Andreas,Lønning,Lønning,,16,169882,Vålerenga,VIF,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
485,2080978,Filip,Manojlovic,Manojlovic,,13,261,Start,STA,1,GK,a,,270,0,0,0,4,0,0,0,0,0,12,0,0.000000,8,45,0.1
486,2080783,Oluwaseun Ayoola,Akanji,Akanji,,8,177,Lillestrøm,LSK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
487,1671868,Oscar,Kapskarmo,Kapskarmo,,11,195,Sandefjord,SAN,4,FWD,a,,241,1,1,1,2,0,0,0,0,0,0,3,0.000000,16,55,1.2
488,1987371,Duarte Miguel,Ramos Moreira,Moreira,,5,63,HamKam,HAM,4,FWD,a,,89,0,0,0,4,0,0,0,0,0,0,0,0.000000,3,55,0.2
489,1693409,Tobias Borchgrevink,Børkeeiet,Børkeeiet,,11,195,Sandefjord,SAN,3,MID,a,,270,1,0,1,2,0,0,0,2,0,0,3,0.000000,13,45,0.0
490,1665224,Jacob Blixt,Flaten,Flaten,,6,306,KFUM Oslo,KFUM,3,MID,a,,135,0,0,0,3,0,0,0,1,0,0,0,0.000000,2,45,0.0
491,43825,Ghayas,Zahid,Zahid,,16,169882,Vålerenga,VIF,3,MID,a,,17,0,0,0,0,0,0,0,0,0,0,0,0.000000,2,60,0.0
492,1812193,Sondre Blumenfeldt,Vindenes,Vindenes,,3,298,Brann,BRA,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
493,2081157,Kjartan Mar,Kjartansson,Kjartansson,,3,298,Brann,BRA,3,MID,a,,25,0,0,0,0,0,0,0,1,0,0,0,0.000000,1,50,0.0
494,1933886,Mads,Barret-Olsen,Barret-Olsen,,12,797,Sarpsborg 08,S08,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
495,1826783,Noah Ljøen,Bye,Bye,,9,3,Molde,MOL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
496,1821985,Tobias,Leikanger,Leikanger,,1,15,Aalesund,AaFK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
497,1866169,Abdoulie,Jatta,Jatta,,16,169882,Vålerenga,VIF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
498,1963982,Leon Sansah Dechor,Hien,Hien,,14,2,Tromsø,TIL,2,DEF,a,,174,0,0,1,2,0,0,0,1,0,0,0,0.000000,6,50,0.0
499,94385,Zymer,Bytyqi,Bytyqi,,7,785,Kristiansund,KBK,3,MID,a,,94,0,1,0,1,0,0,0,0,0,0,3,0.000000,9,55,0.0
500,2081514,Vince Chijioke,Osuji,Osuji,,14,2,Tromsø,TIL,2,DEF,a,,90,0,0,1,0,0,0,0,0,0,0,0,0.000000,6,45,0.0
501,2081093,Mark,Mampassi,Mampassi,,10,145,Rosenborg,RBK,2,DEF,a,,25,0,0,0,1,0,0,0,0,0,0,0,0.000000,1,45,0.0
502,2081763,Nicolas,Koutsakos,Koutsakos,,13,261,Start,STA,4,FWD,a,,121,0,0,0,3,0,0,0,0,0,0,0,0.000000,4,50,0.1
503,2081857,Nikola,Jojic,Jojic,,13,261,Start,STA,3,MID,a,,13,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,50,0.0
504,1690824,Bryan Benjamin,Fiabema,Fiabema,,4,117,Fredrikstad,FFK,4,FWD,a,,68,1,0,0,1,0,0,0,0,0,0,0,0.000000,6,55,0.1
505,2081879,Ervin,Gigovic,Gigovic,,11,195,Sandefjord,SAN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
506,2082043,Gustav Ørsøe,Christensen,Christensen,,7,785,Kristiansund,KBK,3,MID,a,,22,0,0,0,1,0,0,0,0,0,0,0,0.000000,1,50,0.0
507,2051972,Neraysho Meritchio,Kasanwirjo,Kasanwirjo,,3,298,Brann,BRA,2,DEF,d,Sykdom - 25 % sjanse for å spille,60,0,0,1,0,0,0,0,0,0,0,0,0.000000,6,50,0.1
508,1971937,Johannes,Grummedal-Engenes,Grummedal-Engenes,,13,261,Start,STA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
509,1850376,Luca,Høyland,Høyland,,12,797,Sarpsborg 08,S08,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
510,1869307,Philip Emblem,Storås,Storås,,1,15,Aalesund,AaFK,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
511,1655466,Joel,Mugisha,Mvuka,,2,4,Bodø/Glimt,B/G,3,MID,a,,6,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,65,0.0
512,1968433,Karl Filip,Ottosson,Ottosson,,8,177,Lillestrøm,LSK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
513,1671785,Mathias Ullereng,Kjølø,Kjølø,,10,145,Rosenborg,RBK,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
514,1858354,Sander Aske,Granheim,Granheim,,13,261,Start,STA,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,0.0
515,1885541,Liam Christopher,West,West,,4,117,Fredrikstad,FFK,3,MID,a,,12,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,55,0.0
516,161591,Sander Erik,Kartum,Kartum,,1,15,Aalesund,AaFK,3,MID,a,,58,0,1,0,0,0,0,0,0,0,0,0,0.000000,4,55,0.0
517,1646897,Isak Gabriel,Skotheim,Skotheim,,1,15,Aalesund,AaFK,3,MID,a,,69,0,0,1,0,0,0,0,0,0,0,0,0.000000,3,55,0.1
518,1854000,Øystein Robinsønn,Norheim,Norheim,,14,2,Tromsø,TIL,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,40,0.0
519,1621045,Morten,Bjørlo,Bjørlo,,14,2,Tromsø,TIL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,65,0.1
520,1750043,Dennis,Gjengaar,Gjengaar,,16,169882,Vålerenga,VIF,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,60,0.0
521,1662146,Nikolai Jakobsen,Hristov,Hristov,,14,2,Tromsø,TIL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,55,0.0
522,2082437,Essien Elijah Gerrit,Bassey,Bassey,,15,198,Viking,VIK,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,55,0.0
523,1579300,Erik,Botheim,Botheim,,15,198,Viking,VIK,4,FWD,a,,15,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,100,0.4
524,1573045,Vegard Østraat,Erlien,Erlien,,14,2,Tromsø,TIL,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,80,0.1
525,2082021,Assan,Sanyang,Sanyang,,2,4,Bodø/Glimt,B/G,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,50,0.0
